FID,ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
13457,43388,Location 80 - Location 122,80,122,135,2224.016953
13458,43389,Location 80 - Location 112,80,112,136,2224.209963
13459,43390,Location 80 - Location 118,80,118,137,2237.591746
13460,43391,Location 80 - Location 116,80,116,138,2261.826792
13461,43392,Location 80 - Location 133,80,133,139,2288.335368
13462,43393,Location 80 - Location 172,80,172,140,2306.682357
13463,43394,Location 80 - Location 123,80,123,141,2310.002674
13464,43395,Location 80 - Location 135,80,135,142,2316.72741
13465,43396,Location 80 - Location 164,80,164,143,2321.601852
13466,43397,Location 80 - Location 143,80,143,144,2327.17258
13467,43398,Location 80 - Location 128,80,128,145,2331.688578
13468,43399,Location 80 - Location 159,80,159,146,2334.186701
13469,43400,Location 80 - Location 121,80,121,147,2362.66987
13470,43401,Location 80 - Location 153,80,153,148,2392.835043
13471,43402,Location 80 - Location 136,80,136,149,2408.297991
13472,43403,Location 80 - Location 130,80,130,150,2425.447462
13473,43404,Location 80 - Location 141,80,141,151,2438.167584
13474,43405,Location 80 - Location 163,80,163,152,2459.503569
13475,43406,Location 80 - Location 113,80,113,153,2460.357028
13476,43407,Location 80 - Location 171,80,171,154,2475.450553
13477,43408,Location 80 - Location 142,80,142,155,2506.631034
13478,43409,Location 80 - Location 129,80,129,156,2517.071796
13479,43410,Location 80 - Location 139,80,139,157,2519.252977
13480,43411,Location 80 - Location 174,80,174,158,2519.998093
13481,43412,Location 80 - Location 119,80,119,159,2525.355959
13482,43413,Location 80 - Location 138,80,138,160,2542.484571
13483,43414,Location 80 - Location 168,80,168,161,2568.002252
13484,43415,Location 80 - Location 162,80,162,162,2573.138851
13485,43416,Location 80 - Location 167,80,167,163,2574.986235
13486,43417,Location 80 - Location 120,80,120,164,2584.924665
13487,43418,Location 80 - Location 127,80,127,165,2594.989932
13488,43419,Location 80 - Location 147,80,147,166,2595.179639
13489,43420,Location 80 - Location 125,80,125,167,2607.265113
13490,43421,Location 80 - Location 158,80,158,168,2649.096361
13491,43422,Location 80 - Location 169,80,169,169,2653.764874
13492,43423,Location 80 - Location 170,80,170,170,2656.372309
13493,43424,Location 80 - Location 157,80,157,171,2657.698529
13494,43425,Location 80 - Location 166,80,166,172,2710.961547
13495,43426,Location 80 - Location 173,80,173,173,2792.086227
13496,43427,Location 81 - Location 11,81,11,1,111.7170703
13497,43428,Location 81 - Location 9,81,9,2,233.0469259
13498,43429,Location 81 - Location 8,81,8,3,262.8580034
13499,43430,Location 81 - Location 12,81,12,4,279.6149259
13500,43431,Location 81 - Location 16,81,16,5,326.0445835
13501,43432,Location 81 - Location 19,81,19,6,349.41499
13502,43433,Location 81 - Location 10,81,10,7,399.2918257
13503,43434,Location 81 - Location 21,81,21,8,401.1413092
13504,43435,Location 81 - Location 30,81,30,9,403.8959065
13505,43436,Location 81 - Location 32,81,32,10,415.2915807
13506,43437,Location 81 - Location 25,81,25,11,438.7998066
13507,43438,Location 81 - Location 17,81,17,12,537.5132873
13508,43439,Location 81 - Location 20,81,20,13,544.0397232
13509,43440,Location 81 - Location 24,81,24,14,544.435087
13510,43441,Location 81 - Location 47,81,47,15,556.160596
13511,43442,Location 81 - Location 15,81,15,16,566.5716441
13512,43443,Location 81 - Location 23,81,23,17,601.1154443
13513,43444,Location 81 - Location 4,81,4,18,614.2284536
13514,43445,Location 81 - Location 37,81,37,19,689.8037233
13515,43446,Location 81 - Location 49,81,49,20,701.4437195
13516,43447,Location 81 - Location 39,81,39,21,755.0505935
13517,43448,Location 81 - Location 50,81,50,22,790.8881444
13518,43449,Location 81 - Location 35,81,35,23,800.3015366
13519,43450,Location 81 - Location 56,81,56,24,832.7390626
13520,43451,Location 81 - Location 86,81,86,25,849.6316547
13521,43452,Location 81 - Location 61,81,61,26,858.3146436
13522,43453,Location 81 - Location 42,81,42,27,898.1934193
13523,43454,Location 81 - Location 43,81,43,28,898.1934193
13524,43455,Location 81 - Location 40,81,40,29,903.5537868
13525,43456,Location 81 - Location 41,81,41,30,903.5537868
13526,43457,Location 81 - Location 64,81,64,31,905.9557441
13527,43458,Location 81 - Location 62,81,62,32,912.8807873
13528,43459,Location 81 - Location 53,81,53,33,936.3919285
13529,43460,Location 81 - Location 67,81,67,34,976.6181083
13530,43461,Location 81 - Location 79,81,79,35,978.1051245
13531,43462,Location 81 - Location 34,81,34,36,1001.837359
13532,43463,Location 81 - Location 45,81,45,37,1011.760464
13533,43464,Location 81 - Location 1,81,1,38,1034.336106
13534,43465,Location 81 - Location 82,81,82,39,1044.135275
13535,43466,Location 81 - Location 28,81,28,40,1089.886772
13536,43467,Location 81 - Location 85,81,85,41,1091.890217
13537,43468,Location 81 - Location 88,81,88,42,1099.790399
13538,43469,Location 81 - Location 51,81,51,43,1110.297661
13539,43470,Location 81 - Location 36,81,36,44,1139.698046
13540,43471,Location 81 - Location 46,81,46,45,1156.870296
13541,43472,Location 81 - Location 29,81,29,46,1185.53455
13542,43473,Location 81 - Location 54,81,54,47,1188.164489
13543,43474,Location 81 - Location 27,81,27,48,1220.458327
13544,43475,Location 81 - Location 59,81,59,49,1246.922104
13545,43476,Location 81 - Location 2,81,2,50,1251.954692
13546,43477,Location 81 - Location 52,81,52,51,1258.310972
13547,43478,Location 81 - Location 58,81,58,52,1261.993296
13548,43479,Location 81 - Location 14,81,14,53,1264.081274
13549,43480,Location 81 - Location 13,81,13,54,1267.369817
13550,43481,Location 81 - Location 33,81,33,55,1289.071578
13551,43482,Location 81 - Location 44,81,44,56,1302.128242
13552,43483,Location 81 - Location 70,81,70,57,1309.091933
13553,43484,Location 81 - Location 57,81,57,58,1324.502187
13554,43485,Location 81 - Location 31,81,31,59,1325.541681
13555,43486,Location 81 - Location 76,81,76,60,1347.628141
13556,43487,Location 81 - Location 68,81,68,61,1352.558412
13557,43488,Location 81 - Location 55,81,55,62,1355.417249
13558,43489,Location 81 - Location 126,81,126,63,1385.141424
13559,43490,Location 81 - Location 73,81,73,64,1410.465111
13560,43491,Location 81 - Location 26,81,26,65,1417.772518
13561,43492,Location 81 - Location 77,81,77,66,1452.750124
13562,43493,Location 81 - Location 81,81,81,67,1455.657273
13563,43494,Location 81 - Location 3,81,3,68,1460.072771
13564,43495,Location 81 - Location 60,81,60,69,1476.05572
13565,43496,Location 81 - Location 7,81,7,70,1489.154158
13566,43497,Location 81 - Location 87,81,87,71,1490.659987
13567,43498,Location 81 - Location 80,81,80,72,1507.452674
13568,43499,Location 81 - Location 5,81,5,73,1514.504969
13569,43500,Location 81 - Location 83,81,83,74,1538.305668
13570,43501,Location 81 - Location 71,81,71,75,1571.799462
13571,43502,Location 81 - Location 6,81,6,76,1582.757165
13572,43503,Location 81 - Location 93,81,93,77,1609.081902
13573,43504,Location 81 - Location 91,81,91,78,1648.332951
13574,43505,Location 81 - Location 97,81,97,79,1667.639103
13575,43506,Location 81 - Location 65,81,65,80,1667.8667
13576,43507,Location 81 - Location 63,81,63,81,1672.352901
13577,43508,Location 81 - Location 84,81,84,82,1675.542424
13578,43509,Location 81 - Location 99,81,99,83,1676.72662
13579,43510,Location 81 - Location 94,81,94,84,1681.638919
13580,43511,Location 81 - Location 22,81,22,85,1708.52473
13581,43512,Location 81 - Location 72,81,72,86,1719.737953
13582,43513,Location 81 - Location 104,81,104,87,1726.33481
13583,43514,Location 81 - Location 66,81,66,88,1747.297569
13584,43515,Location 81 - Location 132,81,132,89,1752.974563
13585,43516,Location 81 - Location 100,81,100,90,1756.354885
13586,43517,Location 81 - Location 140,81,140,91,1770.757914
13587,43518,Location 81 - Location 74,81,74,92,1784.069296
13588,43519,Location 81 - Location 107,81,107,93,1809.544334
13589,43520,Location 81 - Location 92,81,92,94,1813.924635
13590,43521,Location 81 - Location 78,81,78,95,1825.583118
13591,43522,Location 81 - Location 96,81,96,96,1825.951224
13592,43523,Location 81 - Location 108,81,108,97,1827.64348
13593,43524,Location 81 - Location 103,81,103,98,1836.223145
13594,43525,Location 81 - Location 106,81,106,99,1840.108802
13595,43526,Location 81 - Location 98,81,98,100,1860.809404
13596,43527,Location 81 - Location 145,81,145,101,1866.841726
13597,43528,Location 81 - Location 69,81,69,102,1870.794293
13598,43529,Location 81 - Location 75,81,75,103,1872.249796
13599,43530,Location 81 - Location 148,81,148,104,1873.836761
13600,43531,Location 81 - Location 150,81,150,105,1889.468807
13601,43532,Location 81 - Location 149,81,149,106,1894.740946
13602,43533,Location 81 - Location 89,81,89,107,1902.120016
13603,43534,Location 81 - Location 111,81,111,108,1909.73203
13604,43535,Location 81 - Location 146,81,146,109,1911.679448
13605,43536,Location 81 - Location 90,81,90,110,1921.528406
13606,43537,Location 81 - Location 95,81,95,111,1945.095091
13607,43538,Location 81 - Location 124,81,124,112,1960.104811
13608,43539,Location 81 - Location 110,81,110,113,1974.075529
13609,43540,Location 81 - Location 152,81,152,114,1974.226811
13610,43541,Location 81 - Location 109,81,109,115,1981.700378
13611,43542,Location 81 - Location 117,81,117,116,1999.190848
13612,43543,Location 81 - Location 115,81,115,117,2023.213639
13613,43544,Location 81 - Location 38,81,38,118,2025.022164
13614,43545,Location 81 - Location 105,81,105,119,2071.830385
13615,43546,Location 81 - Location 48,81,48,120,2091.500108
13616,43547,Location 81 - Location 161,81,161,121,2097.685665
13617,43548,Location 81 - Location 102,81,102,122,2106.487318
13618,43549,Location 81 - Location 131,81,131,123,2106.680758
13619,43550,Location 81 - Location 114,81,114,124,2119.324536
13620,43551,Location 81 - Location 101,81,101,125,2131.263694
13621,43552,Location 81 - Location 122,81,122,126,2156.596598
13622,43553,Location 81 - Location 112,81,112,127,2156.789607
13623,43554,Location 81 - Location 118,81,118,128,2170.171391
13624,43555,Location 81 - Location 151,81,151,129,2182.72252
13625,43556,Location 81 - Location 155,81,155,130,2183.074556
13626,43557,Location 81 - Location 123,81,123,131,2242.582318
13627,43558,Location 81 - Location 135,81,135,132,2249.307054
13628,43559,Location 81 - Location 143,81,143,133,2259.752224
13629,43560,Location 81 - Location 128,81,128,134,2264.268223
13630,43561,Location 81 - Location 116,81,116,135,2267.169908
13631,43562,Location 81 - Location 137,81,137,136,2269.962517
13632,43563,Location 81 - Location 144,81,144,137,2278.862479
13633,43564,Location 81 - Location 160,81,160,138,2283.576521
13634,43565,Location 81 - Location 121,81,121,139,2295.249515
13635,43566,Location 81 - Location 136,81,136,140,2340.877636
13636,43567,Location 81 - Location 156,81,156,141,2344.797635
13637,43568,Location 81 - Location 165,81,165,142,2352.299769
13638,43569,Location 81 - Location 130,81,130,143,2358.027106
13639,43570,Location 81 - Location 141,81,141,144,2370.747229
13640,43571,Location 81 - Location 154,81,154,145,2378.408505
13641,43572,Location 81 - Location 134,81,134,146,2379.932545
13642,43573,Location 81 - Location 113,81,113,147,2392.936672
13643,43574,Location 81 - Location 153,81,153,148,2427.231705
13644,43575,Location 81 - Location 133,81,133,149,2429.880736
13645,43576,Location 81 - Location 142,81,142,150,2439.210679
13646,43577,Location 81 - Location 129,81,129,151,2449.651441
13647,43578,Location 81 - Location 139,81,139,152,2451.832622
13648,43579,Location 81 - Location 119,81,119,153,2457.935604
13649,43580,Location 81 - Location 172,81,172,154,2463.431738
13650,43581,Location 81 - Location 138,81,138,155,2475.064215
13651,43582,Location 81 - Location 164,81,164,156,2478.351233
13652,43583,Location 81 - Location 159,81,159,157,2490.936082
13653,43584,Location 81 - Location 120,81,120,158,2517.50431
13654,43585,Location 81 - Location 127,81,127,159,2527.569576
13655,43586,Location 81 - Location 147,81,147,160,2527.759284
13656,43587,Location 81 - Location 125,81,125,161,2539.844757
13657,43588,Location 81 - Location 169,81,169,162,2586.344518
13658,43589,Location 81 - Location 157,81,157,163,2590.278173
13659,43590,Location 81 - Location 163,81,163,164,2616.252949
13660,43591,Location 81 - Location 171,81,171,165,2632.199933
13661,43592,Location 81 - Location 166,81,166,166,2643.541192
13662,43593,Location 81 - Location 174,81,174,167,2676.747474
13663,43594,Location 81 - Location 158,81,158,168,2712.000859
13664,43595,Location 81 - Location 168,81,168,169,2724.751632
13665,43596,Location 81 - Location 162,81,162,170,2727.040354
13666,43597,Location 81 - Location 167,81,167,171,2731.735616
13667,43598,Location 81 - Location 170,81,170,172,2796.604462
13668,43599,Location 81 - Location 173,81,173,173,2881.106008
13669,43600,Location 82 - Location 128,82,128,1,47.13514405
13670,43601,Location 82 - Location 122,82,122,2,60.53648126
13671,43602,Location 82 - Location 121,82,121,3,78.11643573
13672,43603,Location 82 - Location 130,82,130,4,140.8940274
13673,43604,Location 82 - Location 113,82,113,5,175.8035933
13674,43605,Location 82 - Location 118,82,118,6,195.1842369
13675,43606,Location 82 - Location 153,82,153,7,210.098626
13676,43607,Location 82 - Location 117,82,117,8,217.9422308
13677,43608,Location 82 - Location 129,82,129,9,232.5183621
13678,43609,Location 82 - Location 139,82,139,10,234.699543
13679,43610,Location 82 - Location 119,82,119,11,240.8025247
13680,43611,Location 82 - Location 138,82,138,12,257.9311363
13681,43612,Location 82 - Location 143,82,143,13,284.7650706
13682,43613,Location 82 - Location 116,82,116,14,292.1827542
13683,43614,Location 82 - Location 120,82,120,15,300.371231
13684,43615,Location 82 - Location 127,82,127,16,310.4364976
13685,43616,Location 82 - Location 147,82,147,17,310.6262047
13686,43617,Location 82 - Location 125,82,125,18,322.7116783
13687,43618,Location 82 - Location 142,82,142,19,357.4303741
13688,43619,Location 82 - Location 112,82,112,20,365.0060967
13689,43620,Location 82 - Location 157,82,157,21,373.1450943
13690,43621,Location 82 - Location 154,82,154,22,381.2745445
13691,43622,Location 82 - Location 159,82,159,23,383.1069603
13692,43623,Location 82 - Location 108,82,108,24,389.4895989
13693,43624,Location 82 - Location 109,82,109,25,394.1899878
13694,43625,Location 82 - Location 141,82,141,26,425.8938237
13695,43626,Location 82 - Location 133,82,133,27,454.8935818
13696,43627,Location 82 - Location 105,82,105,28,471.4680448
13697,43628,Location 82 - Location 136,82,136,29,474.7792803
13698,43629,Location 82 - Location 144,82,144,30,480.8205707
13699,43630,Location 82 - Location 104,82,104,31,490.798269
13700,43631,Location 82 - Location 158,82,158,32,494.8677805
13701,43632,Location 82 - Location 166,82,166,33,503.5891513
13702,43633,Location 82 - Location 102,82,102,34,506.1249783
13703,43634,Location 82 - Location 163,82,163,35,508.4238278
13704,43635,Location 82 - Location 162,82,162,36,509.9072751
13705,43636,Location 82 - Location 101,82,101,37,530.9013544
13706,43637,Location 82 - Location 99,82,99,38,540.4064585
13707,43638,Location 82 - Location 135,82,135,39,547.3339983
13708,43639,Location 82 - Location 171,82,171,40,549.2858619
13709,43640,Location 82 - Location 137,82,137,41,560.3178264
13710,43641,Location 82 - Location 169,82,169,42,562.7359499
13711,43642,Location 82 - Location 100,82,100,43,574.0794025
13712,43643,Location 82 - Location 151,82,151,44,576.9605297
13713,43644,Location 82 - Location 94,82,94,45,591.2740778
13714,43645,Location 82 - Location 164,82,164,46,591.9121078
13715,43646,Location 82 - Location 168,82,168,47,595.7676797
13716,43647,Location 82 - Location 167,82,167,48,602.7516632
13717,43648,Location 82 - Location 131,82,131,49,604.0781687
13718,43649,Location 82 - Location 93,82,93,50,608.0511764
13719,43650,Location 82 - Location 107,82,107,51,627.2688512
13720,43651,Location 82 - Location 103,82,103,52,653.9476624
13721,43652,Location 82 - Location 134,82,134,53,669.3885473
13722,43653,Location 82 - Location 124,82,124,54,671.3072115
13723,43654,Location 82 - Location 98,82,98,55,678.5339214
13724,43655,Location 82 - Location 91,82,91,56,679.4807679
13725,43656,Location 82 - Location 155,82,155,57,681.1952665
13726,43657,Location 82 - Location 170,82,170,58,684.1377372
13727,43658,Location 82 - Location 172,82,172,59,718.0540576
13728,43659,Location 82 - Location 92,82,92,60,724.4389898
13729,43660,Location 82 - Location 87,82,87,61,726.4730915
13730,43661,Location 82 - Location 123,82,123,62,734.9062134
13731,43662,Location 82 - Location 97,82,97,63,755.9424921
13732,43663,Location 82 - Location 160,82,160,64,781.697232
13733,43664,Location 82 - Location 152,82,152,65,785.4562388
13734,43665,Location 82 - Location 83,82,83,66,789.5080504
13735,43666,Location 82 - Location 165,82,165,67,798.564978
13736,43667,Location 82 - Location 106,82,106,68,806.3543244
13737,43668,Location 82 - Location 174,82,174,69,811.8310317
13738,43669,Location 82 - Location 84,82,84,70,827.3237035
13739,43670,Location 82 - Location 77,82,77,71,836.0729429
13740,43671,Location 82 - Location 173,82,173,72,836.7196598
13741,43672,Location 82 - Location 81,82,81,73,838.9800923
13742,43673,Location 82 - Location 156,82,156,74,842.9183459
13743,43674,Location 82 - Location 115,82,115,75,850.9682798
13744,43675,Location 82 - Location 74,82,74,76,855.036874
13745,43676,Location 82 - Location 72,82,72,77,868.7224486
13746,43677,Location 82 - Location 76,82,76,78,869.5049376
13747,43678,Location 82 - Location 78,82,78,79,896.5506956
13748,43679,Location 82 - Location 114,82,114,80,911.139441
13749,43680,Location 82 - Location 96,82,96,81,914.2546131
13750,43681,Location 82 - Location 65,82,65,82,920.5937017
13751,43682,Location 82 - Location 71,82,71,83,922.4229464
13752,43683,Location 82 - Location 75,82,75,84,943.2173738
13753,43684,Location 82 - Location 63,82,63,85,950.8056882
13754,43685,Location 82 - Location 132,82,132,86,957.7843638
13755,43686,Location 82 - Location 59,82,59,87,970.210975
13756,43687,Location 82 - Location 66,82,66,88,974.2987846
13757,43688,Location 82 - Location 89,82,89,89,990.4234052
13758,43689,Location 82 - Location 111,82,111,90,998.0354188
13759,43690,Location 82 - Location 90,82,90,91,1009.831795
13760,43691,Location 82 - Location 54,82,54,92,1028.968589
13761,43692,Location 82 - Location 161,82,161,93,1033.157182
13762,43693,Location 82 - Location 95,82,95,94,1033.39848
13763,43694,Location 82 - Location 58,82,58,95,1048.140265
13764,43695,Location 82 - Location 140,82,140,96,1104.963726
13765,43696,Location 82 - Location 51,82,51,97,1106.835418
13766,43697,Location 82 - Location 57,82,57,98,1110.649156
13767,43698,Location 82 - Location 60,82,60,99,1136.486493
13768,43699,Location 82 - Location 68,82,68,100,1138.705381
13769,43700,Location 82 - Location 55,82,55,101,1141.564218
13770,43701,Location 82 - Location 52,82,52,102,1153.772203
13771,43702,Location 82 - Location 73,82,73,103,1196.61208
13772,43703,Location 82 - Location 145,82,145,104,1201.047538
13773,43704,Location 82 - Location 45,82,45,105,1205.372615
13774,43705,Location 82 - Location 148,82,148,106,1208.042573
13775,43706,Location 82 - Location 150,82,150,107,1223.674619
13776,43707,Location 82 - Location 149,82,149,108,1228.946758
13777,43708,Location 82 - Location 146,82,146,109,1245.88526
13778,43709,Location 82 - Location 46,82,46,110,1254.484578
13779,43710,Location 82 - Location 34,82,34,111,1291.447378
13780,43711,Location 82 - Location 80,82,80,112,1293.599643
13781,43712,Location 82 - Location 44,82,44,113,1299.394185
13782,43713,Location 82 - Location 110,82,110,114,1301.516347
13783,43714,Location 82 - Location 126,82,126,115,1325.617503
13784,43715,Location 82 - Location 28,82,28,116,1379.496791
13785,43716,Location 82 - Location 33,82,33,117,1382.631618
13786,43717,Location 82 - Location 35,82,35,118,1416.831542
13787,43718,Location 82 - Location 36,82,36,119,1429.308064
13788,43719,Location 82 - Location 29,82,29,120,1475.144569
13789,43720,Location 82 - Location 27,82,27,121,1510.068345
13790,43721,Location 82 - Location 14,82,14,122,1553.691293
13791,43722,Location 82 - Location 13,82,13,123,1556.979836
13792,43723,Location 82 - Location 70,82,70,124,1598.701952
13793,43724,Location 82 - Location 31,82,31,125,1615.1517
13794,43725,Location 82 - Location 88,82,88,126,1646.536883
13795,43726,Location 82 - Location 15,82,15,127,1650.561435
13796,43727,Location 82 - Location 39,82,39,128,1698.500586
13797,43728,Location 82 - Location 26,82,26,129,1707.382536
13798,43729,Location 82 - Location 17,82,17,130,1762.042876
13799,43730,Location 82 - Location 7,82,7,131,1778.764177
13800,43731,Location 82 - Location 3,82,3,132,1783.1497
13801,43732,Location 82 - Location 10,82,10,133,1817.841253
13802,43733,Location 82 - Location 5,82,5,134,1831.004721
13803,43734,Location 82 - Location 69,82,69,135,1837.541438
13804,43735,Location 82 - Location 42,82,42,136,1841.643412
13805,43736,Location 82 - Location 43,82,43,137,1841.643412
13806,43737,Location 82 - Location 40,82,40,138,1847.003779
13807,43738,Location 82 - Location 41,82,41,139,1847.003779
13808,43739,Location 82 - Location 86,82,86,140,1861.127272
13809,43740,Location 82 - Location 6,82,6,141,1872.367184
13810,43741,Location 82 - Location 8,82,8,142,1954.275076
13811,43742,Location 82 - Location 2,82,2,143,1991.267778
13812,43743,Location 82 - Location 22,82,22,144,1998.134748
13813,43744,Location 82 - Location 9,82,9,145,2003.311518
13814,43745,Location 82 - Location 12,82,12,146,2049.879518
13815,43746,Location 82 - Location 16,82,16,147,2096.309176
13816,43747,Location 82 - Location 11,82,11,148,2105.416009
13817,43748,Location 82 - Location 19,82,19,149,2119.679582
13818,43749,Location 82 - Location 47,82,47,150,2154.598331
13819,43750,Location 82 - Location 21,82,21,151,2171.405901
13820,43751,Location 82 - Location 30,82,30,152,2174.160499
13821,43752,Location 82 - Location 49,82,49,153,2177.688696
13822,43753,Location 82 - Location 32,82,32,154,2185.556173
13823,43754,Location 82 - Location 38,82,38,155,2196.374874
13824,43755,Location 82 - Location 1,82,1,156,2208.886365
13825,43756,Location 82 - Location 25,82,25,157,2209.064399
13826,43757,Location 82 - Location 4,82,4,158,2226.797985
13827,43758,Location 82 - Location 50,82,50,159,2267.133121
13828,43759,Location 82 - Location 56,82,56,160,2308.984039
13829,43760,Location 82 - Location 20,82,20,161,2314.304315
13830,43761,Location 82 - Location 24,82,24,162,2314.699679
13831,43762,Location 82 - Location 61,82,61,163,2334.55962
13832,43763,Location 82 - Location 23,82,23,164,2371.380036
13833,43764,Location 82 - Location 48,82,48,165,2381.110126
13834,43765,Location 82 - Location 64,82,64,166,2382.200721
13835,43766,Location 82 - Location 62,82,62,167,2389.125764
13836,43767,Location 82 - Location 37,82,37,168,2410.434338
13837,43768,Location 82 - Location 53,82,53,169,2412.636905
13838,43769,Location 82 - Location 67,82,67,170,2452.863085
13839,43770,Location 82 - Location 79,82,79,171,2454.350101
13840,43771,Location 82 - Location 82,82,82,172,2520.380251
13841,43772,Location 82 - Location 85,82,85,173,2568.135193
13842,43773,Location 83 - Location 108,83,108,1,74.67825467
13843,43774,Location 83 - Location 109,83,109,2,79.37864356
13844,43775,Location 83 - Location 117,83,117,3,96.86911345
13845,43776,Location 83 - Location 105,83,105,4,169.5086498
13846,43777,Location 83 - Location 104,83,104,5,175.9869248
13847,43778,Location 83 - Location 102,83,102,6,204.1655833
13848,43779,Location 83 - Location 99,83,99,7,225.5951143
13849,43780,Location 83 - Location 101,83,101,8,228.9419594
13850,43781,Location 83 - Location 122,83,122,9,254.274863
13851,43782,Location 83 - Location 112,83,112,10,254.4678725
13852,43783,Location 83 - Location 100,83,100,11,259.2680582
13853,43784,Location 83 - Location 118,83,118,12,267.8496561
13854,43785,Location 83 - Location 94,83,94,13,276.4627336
13855,43786,Location 83 - Location 93,83,93,14,293.2398322
13856,43787,Location 83 - Location 107,83,107,15,312.457507
13857,43788,Location 83 - Location 103,83,103,16,339.1363182
13858,43789,Location 83 - Location 124,83,124,17,356.4958672
13859,43790,Location 83 - Location 143,83,143,18,357.4304897
13860,43791,Location 83 - Location 128,83,128,19,361.9464883
13861,43792,Location 83 - Location 98,83,98,20,363.7225772
13862,43793,Location 83 - Location 91,83,91,21,364.6694237
13863,43794,Location 83 - Location 116,83,116,22,364.8481734
13864,43795,Location 83 - Location 121,83,121,23,392.9277799
13865,43796,Location 83 - Location 92,83,92,24,409.6276456
13866,43797,Location 83 - Location 87,83,87,25,411.6617473
13867,43798,Location 83 - Location 97,83,97,26,441.1311478
13868,43799,Location 83 - Location 130,83,130,27,455.7053716
13869,43800,Location 83 - Location 83,83,83,28,474.6967061
13870,43801,Location 83 - Location 113,83,113,29,490.6149375
13871,43802,Location 83 - Location 106,83,106,30,491.5429802
13872,43803,Location 83 - Location 84,83,84,31,512.5123593
13873,43804,Location 83 - Location 77,83,77,32,521.2615987
13874,43805,Location 83 - Location 81,83,81,33,524.1687481
13875,43806,Location 83 - Location 153,83,153,34,524.9099702
13876,43807,Location 83 - Location 133,83,133,35,527.5590009
13877,43808,Location 83 - Location 115,83,115,36,536.1569355
13878,43809,Location 83 - Location 74,83,74,37,540.2255297
13879,43810,Location 83 - Location 129,83,129,38,547.3297063
13880,43811,Location 83 - Location 139,83,139,39,549.5108873
13881,43812,Location 83 - Location 72,83,72,40,553.9111044
13882,43813,Location 83 - Location 76,83,76,41,554.6935934
13883,43814,Location 83 - Location 119,83,119,42,555.6138689
13884,43815,Location 83 - Location 144,83,144,43,565.3211956
13885,43816,Location 83 - Location 138,83,138,44,572.7424805
13886,43817,Location 83 - Location 154,83,154,45,576.4700045
13887,43818,Location 83 - Location 78,83,78,46,581.7393514
13888,43819,Location 83 - Location 96,83,96,47,599.4432689
13889,43820,Location 83 - Location 65,83,65,48,605.7823575
13890,43821,Location 83 - Location 71,83,71,49,607.6116022
13891,43822,Location 83 - Location 120,83,120,50,615.1825752
13892,43823,Location 83 - Location 127,83,127,51,625.2478418
13893,43824,Location 83 - Location 147,83,147,52,625.4375489
13894,43825,Location 83 - Location 75,83,75,53,628.4060295
13895,43826,Location 83 - Location 63,83,63,54,635.994344
13896,43827,Location 83 - Location 125,83,125,55,637.5230226
13897,43828,Location 83 - Location 137,83,137,56,644.8184512
13898,43829,Location 83 - Location 135,83,135,57,645.6981109
13899,43830,Location 83 - Location 59,83,59,58,655.3996308
13900,43831,Location 83 - Location 66,83,66,59,659.4874404
13901,43832,Location 83 - Location 151,83,151,60,661.4611545
13902,43833,Location 83 - Location 123,83,123,61,669.1448729
13903,43834,Location 83 - Location 142,83,142,62,672.2417183
13904,43835,Location 83 - Location 89,83,89,63,675.612061
13905,43836,Location 83 - Location 164,83,164,64,676.4127326
13906,43837,Location 83 - Location 131,83,131,65,676.7435879
13907,43838,Location 83 - Location 111,83,111,66,683.2240746
13908,43839,Location 83 - Location 157,83,157,67,687.9564386
13909,43840,Location 83 - Location 159,83,159,68,688.9975815
13910,43841,Location 83 - Location 90,83,90,69,695.0204511
13911,43842,Location 83 - Location 54,83,54,70,714.1572452
13912,43843,Location 83 - Location 95,83,95,71,718.5871355
13913,43844,Location 83 - Location 114,83,114,72,720.7398895
13914,43845,Location 83 - Location 58,83,58,73,733.3289208
13915,43846,Location 83 - Location 136,83,136,74,737.2686922
13916,43847,Location 83 - Location 141,83,141,75,740.7051679
13917,43848,Location 83 - Location 134,83,134,76,742.0539665
13918,43849,Location 83 - Location 155,83,155,77,765.6958913
13919,43850,Location 83 - Location 51,83,51,78,792.0240734
13920,43851,Location 83 - Location 57,83,57,79,795.8378117
13921,43852,Location 83 - Location 158,83,158,80,809.6791247
13922,43853,Location 83 - Location 163,83,163,81,814.3144489
13923,43854,Location 83 - Location 166,83,166,82,818.4004955
13924,43855,Location 83 - Location 60,83,60,83,821.6751492
13925,43856,Location 83 - Location 68,83,68,84,823.8940371
13926,43857,Location 83 - Location 162,83,162,85,824.7186194
13927,43858,Location 83 - Location 55,83,55,86,826.7528739
13928,43859,Location 83 - Location 52,83,52,87,838.960859
13929,43860,Location 83 - Location 171,83,171,88,855.176483
13930,43861,Location 83 - Location 160,83,160,89,866.1978568
13931,43862,Location 83 - Location 152,83,152,90,869.9568637
13932,43863,Location 83 - Location 169,83,169,91,877.5472942
13933,43864,Location 83 - Location 73,83,73,92,881.8007358
13934,43865,Location 83 - Location 165,83,165,93,883.0656029
13935,43866,Location 83 - Location 45,83,45,94,890.5612704
13936,43867,Location 83 - Location 172,83,172,95,891.4721515
13937,43868,Location 83 - Location 168,83,168,96,910.5790239
13938,43869,Location 83 - Location 167,83,167,97,917.5630074
